#,"Campaña/Aviso institucional","Población lugar"
326,"Institucional 2015","San Luis Potosí"
327,"Institucional 2015",Sinaloa
328,"Institucional 2015",Sonora
329,"Institucional 2015",Tabasco
330,"Institucional 2015",Tamaulipas
331,"Institucional 2015",Tlaxcala
332,"Institucional 2015","Veracruz de Ignacio de la Llave"
333,"Institucional 2015",Yucatán
334,"Institucional 2015",Zacatecas
335,"Semana Nacional de Transparencia 2015",Aguascalientes
336,"Semana Nacional de Transparencia 2015","Baja California"
337,"Semana Nacional de Transparencia 2015","Baja California Sur"
338,"Semana Nacional de Transparencia 2015",Campeche
339,"Semana Nacional de Transparencia 2015",Chiapas
340,"Semana Nacional de Transparencia 2015",Chihuahua
341,"Semana Nacional de Transparencia 2015","Coahuila de Zaragoza"
342,"Semana Nacional de Transparencia 2015",Colima
343,"Semana Nacional de Transparencia 2015","Distrito Federal"
344,"Semana Nacional de Transparencia 2015",Durango
345,"Semana Nacional de Transparencia 2015",Guanajuato
346,"Semana Nacional de Transparencia 2015",Guerrero
347,"Semana Nacional de Transparencia 2015",Hidalgo
348,"Semana Nacional de Transparencia 2015",Jalisco
349,"Semana Nacional de Transparencia 2015",México
350,"Semana Nacional de Transparencia 2015","Michoacán de Ocampo"
351,"Semana Nacional de Transparencia 2015",Morelos
352,"Semana Nacional de Transparencia 2015",Nayarit
353,"Semana Nacional de Transparencia 2015","Nuevo León"
354,"Semana Nacional de Transparencia 2015",Oaxaca
355,"Semana Nacional de Transparencia 2015",Puebla
356,"Semana Nacional de Transparencia 2015",Querétaro
357,"Semana Nacional de Transparencia 2015","Quintana Roo"
358,"Semana Nacional de Transparencia 2015","San Luis Potosí"
359,"Semana Nacional de Transparencia 2015",Sinaloa
360,"Semana Nacional de Transparencia 2015",Sonora
361,"Semana Nacional de Transparencia 2015",Tabasco
362,"Semana Nacional de Transparencia 2015",Tamaulipas
363,"Semana Nacional de Transparencia 2015",Tlaxcala
364,"Semana Nacional de Transparencia 2015","Veracruz de Ignacio de la Llave"
365,"Semana Nacional de Transparencia 2015",Yucatán
366,"Semana Nacional de Transparencia 2015",Zacatecas
367,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Aguascalientes
368,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Baja California"
369,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Baja California Sur"
370,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Campeche
371,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Chiapas
372,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Chihuahua
373,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Coahuila de Zaragoza"
